user_id,variant,assignment_date,num_questions_asked_alltime,avg_word_count_alltime,quality_answer_rate_alltime,num_questions_post,avg_word_count_post,quality_answer_rate_post,asked_any_post,asked_any_alltime
8799,control,2026-06-05,6,46,0.667,6,46,0.6666666666666666,TRUE,TRUE
8800,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
8801,treatment,2026-06-04,3,54,1,2,40,1,TRUE,TRUE
8802,control,2026-06-05,3,35,0.333,3,35,0.3333333333333333,TRUE,TRUE
8803,control,2026-06-04,3,42.3,0.667,3,42.333333333333336,0.6666666666666666,TRUE,TRUE
8804,treatment,2026-06-04,3,46,0.667,3,46,0.6666666666666666,TRUE,TRUE
8805,control,2026-06-02,1,48,1,1,48,1,TRUE,TRUE
8806,treatment,2026-06-03,3,81.7,1,3,81.66666666666667,1,TRUE,TRUE
8807,treatment,2026-06-03,2,44,0.5,2,44,0.5,TRUE,TRUE
8808,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8809,control,2026-06-02,1,17,0,0,NA,NA,FALSE,TRUE
8810,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8811,treatment,2026-06-03,6,42.8,0.833,6,42.833333333333336,0.8333333333333334,TRUE,TRUE
8812,control,2026-06-02,1,78,1,1,78,1,TRUE,TRUE
8813,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8814,treatment,2026-06-04,2,24.5,0,2,24.5,0,TRUE,TRUE
8815,control,2026-06-03,4,32.5,1,4,32.5,1,TRUE,TRUE
8816,control,2026-06-04,4,25.5,0.5,4,25.5,0.5,TRUE,TRUE
8817,treatment,2026-06-02,9,47.7,0.778,9,47.666666666666664,0.7777777777777778,TRUE,TRUE
8818,control,2026-06-05,5,40.8,0.2,5,40.8,0.2,TRUE,TRUE
8819,control,2026-06-01,6,30.8,0.5,6,30.833333333333332,0.5,TRUE,TRUE
8820,treatment,2026-06-01,1,34,1,1,34,1,TRUE,TRUE
8821,control,2026-06-04,3,62,1,3,62,1,TRUE,TRUE
8822,control,2026-06-04,4,29.8,0.75,4,29.75,0.75,TRUE,TRUE
8823,treatment,2026-06-02,9,39.3,0.556,9,39.333333333333336,0.5555555555555556,TRUE,TRUE
8824,control,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8825,control,2026-06-03,5,35.6,1,5,35.6,1,TRUE,TRUE
8826,treatment,2026-06-04,2,30,0.5,2,30,0.5,TRUE,TRUE
8827,control,2026-06-04,4,30.8,0.75,3,32,0.6666666666666666,TRUE,TRUE
8828,treatment,2026-06-01,4,43.8,0.5,4,43.75,0.5,TRUE,TRUE
8829,control,2026-06-04,1,15,0,1,15,0,TRUE,TRUE
8830,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8831,treatment,2026-06-05,1,33,1,1,33,1,TRUE,TRUE
8832,treatment,2026-06-01,2,42.5,1,2,42.5,1,TRUE,TRUE
8833,control,2026-06-04,7,31,0.714,7,31,0.7142857142857143,TRUE,TRUE
8834,treatment,2026-06-01,2,43.5,1,2,43.5,1,TRUE,TRUE
8835,control,2026-06-03,3,27.7,0.667,3,27.666666666666668,0.6666666666666666,TRUE,TRUE
8836,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8837,control,2026-06-05,5,39.8,0.8,5,39.8,0.8,TRUE,TRUE
8838,control,2026-06-02,1,40,0,1,40,0,TRUE,TRUE
8839,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8840,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8841,control,2026-06-05,4,46.5,0.75,3,48.666666666666664,0.6666666666666666,TRUE,TRUE
8842,treatment,2026-06-02,5,46.2,0.8,5,46.2,0.8,TRUE,TRUE
8843,treatment,2026-06-02,2,56.5,1,2,56.5,1,TRUE,TRUE
8844,treatment,2026-06-04,3,43,0.667,3,43,0.6666666666666666,TRUE,TRUE
8845,treatment,2026-06-04,3,48.3,0,2,29.5,0,TRUE,TRUE
8846,treatment,2026-06-04,8,42,0.625,8,42,0.625,TRUE,TRUE
8847,control,2026-06-02,7,30.3,0.286,7,30.285714285714285,0.2857142857142857,TRUE,TRUE
8848,control,2026-06-03,1,10,0,1,10,0,TRUE,TRUE
8849,treatment,2026-06-05,4,59.8,0.5,4,59.75,0.5,TRUE,TRUE
8850,treatment,2026-06-01,2,94,1,2,94,1,TRUE,TRUE
8851,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8852,control,2026-06-05,1,20,0,1,20,0,TRUE,TRUE
8853,treatment,2026-06-02,4,41,0.5,4,41,0.5,TRUE,TRUE
8854,treatment,2026-06-04,2,36.5,0,2,36.5,0,TRUE,TRUE
8855,control,2026-06-05,3,34,1,3,34,1,TRUE,TRUE
8856,treatment,2026-06-04,9,51.9,0.889,8,47.625,1,TRUE,TRUE
8857,treatment,2026-06-04,4,36.2,0.75,3,39.333333333333336,1,TRUE,TRUE
8858,control,2026-06-05,3,28,0.667,3,28,0.6666666666666666,TRUE,TRUE
8859,treatment,2026-06-04,1,106,1,1,106,1,TRUE,TRUE
8860,control,2026-06-01,3,25.7,0.333,3,25.666666666666668,0.3333333333333333,TRUE,TRUE
8861,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8862,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8863,control,2026-06-04,1,38,1,1,38,1,TRUE,TRUE
8864,control,2026-06-02,2,26.5,0,2,26.5,0,TRUE,TRUE
8865,treatment,2026-06-05,10,43.2,0.8,9,45.333333333333336,0.7777777777777778,TRUE,TRUE
8866,control,2026-06-01,1,21,1,1,21,1,TRUE,TRUE
8867,treatment,2026-06-03,1,57,0,1,57,0,TRUE,TRUE
8868,treatment,2026-06-05,3,80,1,3,80,1,TRUE,TRUE
8869,control,2026-06-04,6,40.8,0.667,6,40.833333333333336,0.6666666666666666,TRUE,TRUE
8870,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8871,control,2026-06-03,8,33.5,0.75,6,30.166666666666668,0.6666666666666666,TRUE,TRUE
8872,control,2026-06-02,2,25.5,0.5,2,25.5,0.5,TRUE,TRUE
8873,control,2026-06-01,1,12,0,1,12,0,TRUE,TRUE
8874,control,2026-06-03,2,39.5,0.5,2,39.5,0.5,TRUE,TRUE
8875,control,2026-06-02,2,34,1,2,34,1,TRUE,TRUE
8876,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8877,control,2026-06-04,8,36.8,0.75,7,39.285714285714285,0.7142857142857143,TRUE,TRUE
8878,control,2026-06-05,1,9,0,1,9,0,TRUE,TRUE
8879,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8880,control,2026-06-04,5,33,0.8,5,33,0.8,TRUE,TRUE
8881,control,2026-06-02,5,30.2,0.8,5,30.2,0.8,TRUE,TRUE
8882,control,2026-06-02,3,27,0.667,3,27,0.6666666666666666,TRUE,TRUE
8883,treatment,2026-06-01,1,46,1,1,46,1,TRUE,TRUE
8884,treatment,2026-06-01,2,38,0.5,2,38,0.5,TRUE,TRUE
8885,control,2026-06-05,3,52.3,0.667,3,52.333333333333336,0.6666666666666666,TRUE,TRUE
8886,treatment,2026-06-04,2,30,0,1,14,0,TRUE,TRUE
8887,control,2026-06-02,2,55,0,1,58,0,TRUE,TRUE
8888,treatment,2026-06-03,4,48.2,0.75,4,48.25,0.75,TRUE,TRUE
8889,control,2026-06-01,3,27.7,1,3,27.666666666666668,1,TRUE,TRUE
8890,treatment,2026-06-03,2,82,1,2,82,1,TRUE,TRUE
8891,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
8892,treatment,2026-06-02,1,31,0,1,31,0,TRUE,TRUE
8893,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8894,control,2026-06-04,4,28,0.5,4,28,0.5,TRUE,TRUE
8895,control,2026-06-01,8,34,0.75,8,34,0.75,TRUE,TRUE
8896,treatment,2026-06-02,1,37,1,1,37,1,TRUE,TRUE
8897,control,2026-06-05,6,21.7,0.167,5,23.2,0.2,TRUE,TRUE
8898,control,2026-06-03,1,13,0,1,13,0,TRUE,TRUE
8899,treatment,2026-06-01,2,77.5,1,2,77.5,1,TRUE,TRUE
8900,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8901,treatment,2026-06-03,1,47,1,1,47,1,TRUE,TRUE
8902,control,2026-06-04,3,27,0.667,2,27,0.5,TRUE,TRUE
8903,treatment,2026-06-05,2,41,1,2,41,1,TRUE,TRUE
8904,control,2026-06-01,2,31.5,1,2,31.5,1,TRUE,TRUE
8905,control,2026-06-02,2,17,1,2,17,1,TRUE,TRUE
8906,control,2026-06-05,1,21,1,1,21,1,TRUE,TRUE
8907,control,2026-06-03,4,36.2,0.75,4,36.25,0.75,TRUE,TRUE
8908,control,2026-06-05,2,42.5,0.5,2,42.5,0.5,TRUE,TRUE
8909,control,2026-06-04,5,27,0.2,5,27,0.2,TRUE,TRUE
8910,treatment,2026-06-04,2,108,1,1,83,1,TRUE,TRUE
8911,control,2026-06-02,7,27.7,0.714,6,27,0.6666666666666666,TRUE,TRUE
8912,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8913,treatment,2026-06-02,1,55,1,1,55,1,TRUE,TRUE
8914,control,2026-06-03,6,23.8,0.667,6,23.833333333333332,0.6666666666666666,TRUE,TRUE
8915,treatment,2026-06-05,10,47.7,0.5,9,49.333333333333336,0.5555555555555556,TRUE,TRUE
8916,treatment,2026-06-02,3,26,0.333,3,26,0.3333333333333333,TRUE,TRUE
8917,treatment,2026-06-02,2,71.5,0.5,2,71.5,0.5,TRUE,TRUE
8918,control,2026-06-05,10,35.9,0.7,9,37.22222222222222,0.6666666666666666,TRUE,TRUE
8919,control,2026-06-02,9,40.8,0.778,9,40.77777777777778,0.7777777777777778,TRUE,TRUE
8920,control,2026-06-02,8,34,0.75,8,34,0.75,TRUE,TRUE
8921,control,2026-06-05,8,34,0.625,8,34,0.625,TRUE,TRUE
8922,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8923,control,2026-06-05,4,53,0.75,4,53,0.75,TRUE,TRUE
8924,treatment,2026-06-05,1,32,0,0,NA,NA,FALSE,TRUE
8925,treatment,2026-06-03,1,49,1,1,49,1,TRUE,TRUE
8926,control,2026-06-04,1,46,1,1,46,1,TRUE,TRUE
8927,control,2026-06-05,2,56.5,0.5,1,97,1,TRUE,TRUE
8928,control,2026-06-04,3,32.3,0.667,3,32.333333333333336,0.6666666666666666,TRUE,TRUE
8929,treatment,2026-06-03,7,40,1,7,40,1,TRUE,TRUE
8930,control,2026-06-01,4,30.5,0.75,4,30.5,0.75,TRUE,TRUE
8931,treatment,2026-06-04,2,76,0.5,2,76,0.5,TRUE,TRUE
8932,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8933,treatment,2026-06-02,2,74.5,1,2,74.5,1,TRUE,TRUE
8934,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8935,control,2026-06-04,5,27,1,5,27,1,TRUE,TRUE
8936,treatment,2026-06-02,5,42,1,5,42,1,TRUE,TRUE
8937,control,2026-06-01,2,23,1,2,23,1,TRUE,TRUE
8938,treatment,2026-06-01,1,67,1,1,67,1,TRUE,TRUE
8939,control,2026-06-04,5,20.8,0.6,5,20.8,0.6,TRUE,TRUE
8940,control,2026-06-04,10,28.3,0.5,10,28.3,0.5,TRUE,TRUE
8941,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
8942,control,2026-06-03,1,14,0,1,14,0,TRUE,TRUE
8943,control,2026-06-01,5,33.2,1,5,33.2,1,TRUE,TRUE
8944,control,2026-06-03,2,38,0.5,2,38,0.5,TRUE,TRUE
8945,treatment,2026-06-01,7,53.4,0.857,7,53.42857142857143,0.8571428571428571,TRUE,TRUE
8946,treatment,2026-06-03,3,56.7,0.667,2,60.5,0.5,TRUE,TRUE
8947,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8948,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8949,control,2026-06-05,10,33.9,0.7,10,33.9,0.7,TRUE,TRUE
8950,treatment,2026-06-03,3,22.7,0.667,3,22.666666666666668,0.6666666666666666,TRUE,TRUE
8951,control,2026-06-05,2,42,1,2,42,1,TRUE,TRUE
8952,treatment,2026-06-05,4,73.5,0.75,4,73.5,0.75,TRUE,TRUE
8953,treatment,2026-06-01,2,51.5,1,2,51.5,1,TRUE,TRUE
8954,control,2026-06-05,4,35.5,0.5,4,35.5,0.5,TRUE,TRUE
8955,treatment,2026-06-04,1,82,1,1,82,1,TRUE,TRUE
8956,control,2026-06-03,6,26,0.667,6,26,0.6666666666666666,TRUE,TRUE
8957,treatment,2026-06-02,6,39.3,0.667,6,39.333333333333336,0.6666666666666666,TRUE,TRUE
8958,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8959,treatment,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
8960,control,2026-06-05,2,25.5,0.5,2,25.5,0.5,TRUE,TRUE
8961,control,2026-06-03,8,27,0.875,7,28,0.8571428571428571,TRUE,TRUE
8962,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
8963,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
8964,control,2026-06-05,6,43,1,6,43,1,TRUE,TRUE
8965,control,2026-06-05,4,25.5,0.75,4,25.5,0.75,TRUE,TRUE
8966,control,2026-06-05,7,35.7,0.857,5,31.2,1,TRUE,TRUE
8967,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8968,treatment,2026-06-04,5,49.2,0.6,5,49.2,0.6,TRUE,TRUE
8969,treatment,2026-06-03,8,46.4,0.5,8,46.375,0.5,TRUE,TRUE
8970,treatment,2026-06-02,4,46.5,0.75,4,46.5,0.75,TRUE,TRUE
8971,treatment,2026-06-03,1,11,1,1,11,1,TRUE,TRUE
8972,treatment,2026-06-04,1,66,1,1,66,1,TRUE,TRUE
8973,control,2026-06-01,2,29,0.5,2,29,0.5,TRUE,TRUE
8974,treatment,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8975,control,2026-06-05,2,26.5,1,1,26,1,TRUE,TRUE
8976,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
8977,treatment,2026-06-05,1,100,1,1,100,1,TRUE,TRUE
8978,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
8979,control,2026-06-03,3,39,0.333,3,39,0.3333333333333333,TRUE,TRUE
8980,treatment,2026-06-04,2,28.5,0.5,2,28.5,0.5,TRUE,TRUE
8981,control,2026-06-02,1,51,1,1,51,1,TRUE,TRUE
8982,control,2026-06-04,2,36,1,2,36,1,TRUE,TRUE
8983,treatment,2026-06-02,2,48,0.5,2,48,0.5,TRUE,TRUE
8984,control,2026-06-01,4,40,1,4,40,1,TRUE,TRUE
8985,treatment,2026-06-05,7,42.9,0.429,6,47.166666666666664,0.5,TRUE,TRUE
8986,control,2026-06-04,5,42.8,0.6,5,42.8,0.6,TRUE,TRUE
8987,treatment,2026-06-03,9,39,0.667,9,39,0.6666666666666666,TRUE,TRUE
8988,control,2026-06-03,1,28,0,1,28,0,TRUE,TRUE
8989,control,2026-06-03,8,38,0.875,8,38,0.875,TRUE,TRUE
8990,treatment,2026-06-03,2,66.5,0.5,2,66.5,0.5,TRUE,TRUE
8991,treatment,2026-06-04,3,49.7,1,3,49.666666666666664,1,TRUE,TRUE
8992,control,2026-06-03,1,17,0,1,17,0,TRUE,TRUE
8993,control,2026-06-02,6,41.7,0.833,6,41.666666666666664,0.8333333333333334,TRUE,TRUE
8994,control,2026-06-02,15,28.4,0.4,14,28.071428571428573,0.42857142857142855,TRUE,TRUE
8995,treatment,2026-06-04,2,53,0.5,2,53,0.5,TRUE,TRUE
8996,control,2026-06-01,1,13,0,1,13,0,TRUE,TRUE
8997,control,2026-06-05,5,38,1,5,38,1,TRUE,TRUE
8998,treatment,2026-06-03,1,56,1,1,56,1,TRUE,TRUE
8999,control,2026-06-02,9,29.1,0.778,9,29.11111111111111,0.7777777777777778,TRUE,TRUE
9000,control,2026-06-04,3,37,0.333,3,37,0.3333333333333333,TRUE,TRUE
9001,control,2026-06-03,1,31,1,1,31,1,TRUE,TRUE
9002,control,2026-06-02,5,22.4,0.4,5,22.4,0.4,TRUE,TRUE
9003,treatment,2026-06-05,2,27,0.5,2,27,0.5,TRUE,TRUE
9004,treatment,2026-06-03,2,89.5,1,2,89.5,1,TRUE,TRUE
9005,control,2026-06-05,4,40.2,0.5,4,40.25,0.5,TRUE,TRUE
9006,control,2026-06-04,4,38.8,0.75,4,38.75,0.75,TRUE,TRUE
9007,control,2026-06-03,3,30.3,0.667,3,30.333333333333332,0.6666666666666666,TRUE,TRUE
9008,control,2026-06-02,3,29.3,1,3,29.333333333333332,1,TRUE,TRUE
9009,control,2026-06-02,5,29.4,0.6,5,29.4,0.6,TRUE,TRUE
9010,control,2026-06-01,4,26.2,0.75,4,26.25,0.75,TRUE,TRUE
9011,control,2026-06-02,3,29.3,0.667,3,29.333333333333332,0.6666666666666666,TRUE,TRUE
9012,treatment,2026-06-05,7,72.7,0.857,6,78,0.8333333333333334,TRUE,TRUE
9013,treatment,2026-06-01,2,28,0.5,2,28,0.5,TRUE,TRUE
9014,treatment,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
9015,control,2026-06-02,2,35.5,0.5,2,35.5,0.5,TRUE,TRUE
9016,control,2026-06-04,2,20.5,1,1,18,1,TRUE,TRUE
9017,control,2026-06-04,3,39.7,0.667,2,36,0.5,TRUE,TRUE
9018,treatment,2026-06-03,2,32,0.5,2,32,0.5,TRUE,TRUE
9019,control,2026-06-04,4,36.8,0.5,4,36.75,0.5,TRUE,TRUE
9020,treatment,2026-06-05,4,52.8,0.5,4,52.75,0.5,TRUE,TRUE
9021,treatment,2026-06-02,3,39.3,1,2,35.5,1,TRUE,TRUE
9022,treatment,2026-06-05,1,21,1,1,21,1,TRUE,TRUE
9023,control,2026-06-04,1,49,1,1,49,1,TRUE,TRUE
9024,control,2026-06-01,6,37.2,0.5,6,37.166666666666664,0.5,TRUE,TRUE
9025,control,2026-06-03,1,24,1,1,24,1,TRUE,TRUE
9026,control,2026-06-01,1,29,1,1,29,1,TRUE,TRUE
9027,treatment,2026-06-04,3,51.7,0.667,3,51.666666666666664,0.6666666666666666,TRUE,TRUE
9028,treatment,2026-06-04,2,32.5,1,2,32.5,1,TRUE,TRUE
9029,control,2026-06-04,1,22,1,1,22,1,TRUE,TRUE
9030,control,2026-06-05,4,75.8,0.5,4,75.75,0.5,TRUE,TRUE
9031,treatment,2026-06-05,6,38.7,0.833,6,38.666666666666664,0.8333333333333334,TRUE,TRUE
9032,treatment,2026-06-01,1,39,1,1,39,1,TRUE,TRUE
9033,treatment,2026-06-05,4,48.2,1,4,48.25,1,TRUE,TRUE
9034,treatment,2026-06-01,0,NA,NA,0,NA,NA,FALSE,FALSE
9035,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
9036,treatment,2026-06-01,9,47.2,0.556,9,47.22222222222222,0.5555555555555556,TRUE,TRUE
9037,control,2026-06-04,2,35,1,1,35,1,TRUE,TRUE
9038,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
9039,treatment,2026-06-05,2,36.5,0.5,2,36.5,0.5,TRUE,TRUE
9040,control,2026-06-01,1,30,1,1,30,1,TRUE,TRUE
9041,treatment,2026-06-03,2,62,1,2,62,1,TRUE,TRUE
9042,treatment,2026-06-02,3,35,1,3,35,1,TRUE,TRUE
9043,treatment,2026-06-03,2,46,1,2,46,1,TRUE,TRUE
9044,treatment,2026-06-01,3,68,1,3,68,1,TRUE,TRUE
9045,control,2026-06-03,0,NA,NA,0,NA,NA,FALSE,FALSE
9046,treatment,2026-06-05,3,63.7,0.333,3,63.666666666666664,0.3333333333333333,TRUE,TRUE
9047,treatment,2026-06-02,5,78.6,1,5,78.6,1,TRUE,TRUE
9048,control,2026-06-04,3,41.7,0.333,3,41.666666666666664,0.3333333333333333,TRUE,TRUE
9049,control,2026-06-03,1,45,1,1,45,1,TRUE,TRUE
9050,treatment,2026-06-01,1,89,0,1,89,0,TRUE,TRUE
9051,control,2026-06-01,2,32.5,0,2,32.5,0,TRUE,TRUE
9052,treatment,2026-06-01,1,49,1,1,49,1,TRUE,TRUE
9053,control,2026-06-03,4,42.8,1,4,42.75,1,TRUE,TRUE
9054,control,2026-06-04,3,23,1,3,23,1,TRUE,TRUE
9055,control,2026-06-03,11,40.3,0.818,11,40.27272727272727,0.8181818181818182,TRUE,TRUE
9056,control,2026-06-01,3,46,0.667,3,46,0.6666666666666666,TRUE,TRUE
9057,treatment,2026-06-03,7,45.1,0.714,7,45.142857142857146,0.7142857142857143,TRUE,TRUE
9058,treatment,2026-06-05,6,32.5,0.333,6,32.5,0.3333333333333333,TRUE,TRUE
9059,treatment,2026-06-03,3,64,0.667,3,64,0.6666666666666666,TRUE,TRUE
9060,treatment,2026-06-05,3,28.3,0.667,3,28.333333333333332,0.6666666666666666,TRUE,TRUE
9061,control,2026-06-04,0,NA,NA,0,NA,NA,FALSE,FALSE
9062,control,2026-06-05,1,60,1,1,60,1,TRUE,TRUE
9063,treatment,2026-06-03,4,48.8,1,4,48.75,1,TRUE,TRUE
9064,control,2026-06-03,4,29,1,4,29,1,TRUE,TRUE
9065,control,2026-06-03,1,42,0,1,42,0,TRUE,TRUE
9066,control,2026-06-02,10,39.3,0.9,10,39.3,0.9,TRUE,TRUE
9067,control,2026-06-04,6,35.7,0.833,6,35.666666666666664,0.8333333333333334,TRUE,TRUE
9068,control,2026-06-03,2,26,0,2,26,0,TRUE,TRUE
9069,treatment,2026-06-03,6,34.7,0.833,6,34.666666666666664,0.8333333333333334,TRUE,TRUE
9070,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
9071,control,2026-06-01,1,34,1,1,34,1,TRUE,TRUE
9072,control,2026-06-03,7,37,0.429,7,37,0.42857142857142855,TRUE,TRUE
9073,control,2026-06-01,1,25,1,1,25,1,TRUE,TRUE
9074,treatment,2026-06-03,4,34,0.75,4,34,0.75,TRUE,TRUE
9075,control,2026-06-05,1,34,1,1,34,1,TRUE,TRUE
9076,control,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
9077,control,2026-06-02,17,34.2,0.706,17,34.1764705882353,0.7058823529411765,TRUE,TRUE
9078,control,2026-06-04,12,34,0.75,12,34,0.75,TRUE,TRUE
9079,control,2026-06-04,3,20.3,0,3,20.333333333333332,0,TRUE,TRUE
9080,treatment,2026-06-05,13,47.8,0.462,13,47.76923076923077,0.46153846153846156,TRUE,TRUE
9081,control,2026-06-01,5,25,0.8,5,25,0.8,TRUE,TRUE
9082,treatment,2026-06-04,2,40.5,0.5,2,40.5,0.5,TRUE,TRUE
9083,control,2026-06-01,2,39,0,2,39,0,TRUE,TRUE
9084,treatment,2026-06-03,2,120.5,0.5,2,120.5,0.5,TRUE,TRUE
9085,control,2026-06-03,13,29.4,0.923,13,29.384615384615383,0.9230769230769231,TRUE,TRUE
9086,treatment,2026-06-04,3,36.7,1,3,36.666666666666664,1,TRUE,TRUE
9087,treatment,2026-06-04,3,42.7,0,3,42.666666666666664,0,TRUE,TRUE
9088,treatment,2026-06-02,3,40,0.667,3,40,0.6666666666666666,TRUE,TRUE
9089,control,2026-06-02,5,32.6,0.4,5,32.6,0.4,TRUE,TRUE
9090,control,2026-06-02,4,34.2,0.5,4,34.25,0.5,TRUE,TRUE
9091,control,2026-06-04,1,14,1,1,14,1,TRUE,TRUE
9092,treatment,2026-06-02,1,47,1,1,47,1,TRUE,TRUE
9093,treatment,2026-06-05,2,48,1,2,48,1,TRUE,TRUE
9094,treatment,2026-06-04,6,48.5,0.667,5,44.6,0.6,TRUE,TRUE
9095,control,2026-06-05,1,48,1,1,48,1,TRUE,TRUE
9096,control,2026-06-01,1,38,1,1,38,1,TRUE,TRUE
9097,control,2026-06-05,3,41.3,0.667,3,41.333333333333336,0.6666666666666666,TRUE,TRUE
9098,control,2026-06-04,3,49,0.667,2,58.5,0.5,TRUE,TRUE
9099,treatment,2026-06-01,3,45.3,1,3,45.333333333333336,1,TRUE,TRUE
9100,control,2026-06-01,2,36.5,1,2,36.5,1,TRUE,TRUE
9101,treatment,2026-06-02,12,47.3,0.667,12,47.333333333333336,0.6666666666666666,TRUE,TRUE
9102,treatment,2026-06-02,4,54.8,0.5,4,54.75,0.5,TRUE,TRUE
9103,treatment,2026-06-04,3,57.7,0.667,3,57.666666666666664,0.6666666666666666,TRUE,TRUE
9104,treatment,2026-06-02,3,49.3,0.333,3,49.333333333333336,0.3333333333333333,TRUE,TRUE
9105,treatment,2026-06-01,6,43.8,0.667,6,43.833333333333336,0.6666666666666666,TRUE,TRUE
9106,treatment,2026-06-04,2,37,1,2,37,1,TRUE,TRUE
9107,control,2026-06-05,2,47.5,0.5,2,47.5,0.5,TRUE,TRUE
9108,treatment,2026-06-04,2,59.5,1,2,59.5,1,TRUE,TRUE
9109,control,2026-06-05,4,47.2,0.5,4,47.25,0.5,TRUE,TRUE
9110,treatment,2026-06-03,1,64,0,1,64,0,TRUE,TRUE
9111,control,2026-06-02,2,46,0.5,2,46,0.5,TRUE,TRUE
9112,control,2026-06-03,1,33,0,1,33,0,TRUE,TRUE
9113,treatment,2026-06-05,3,51.3,0.333,3,51.333333333333336,0.3333333333333333,TRUE,TRUE
9114,control,2026-06-01,1,14,1,1,14,1,TRUE,TRUE
9115,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
9116,control,2026-06-02,1,62,0,1,62,0,TRUE,TRUE
9117,control,2026-06-03,3,29.7,1,3,29.666666666666668,1,TRUE,TRUE
9118,control,2026-06-01,4,39.8,1,4,39.75,1,TRUE,TRUE
9119,treatment,2026-06-01,3,49,0.667,3,49,0.6666666666666666,TRUE,TRUE
9120,control,2026-06-05,5,30.8,0.8,5,30.8,0.8,TRUE,TRUE
9121,control,2026-06-03,8,35.1,0.75,8,35.125,0.75,TRUE,TRUE
9122,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
9123,treatment,2026-06-02,0,NA,NA,0,NA,NA,FALSE,FALSE
9124,control,2026-06-05,0,NA,NA,0,NA,NA,FALSE,FALSE
9125,treatment,2026-06-02,3,27.3,0.333,3,27.333333333333332,0.3333333333333333,TRUE,TRUE
9126,control,2026-06-05,2,23.5,1,2,23.5,1,TRUE,TRUE
9127,treatment,2026-06-01,4,26,0,4,26,0,TRUE,TRUE
9128,treatment,2026-06-05,1,34,0,1,34,0,TRUE,TRUE
9129,control,2026-06-02,4,22.5,1,3,22.666666666666668,1,TRUE,TRUE
9130,treatment,2026-06-04,2,118,0.5,2,118,0.5,TRUE,TRUE
9131,control,2026-06-03,2,63.5,1,1,73,1,TRUE,TRUE
9132,control,2026-06-03,3,34,0.333,3,34,0.3333333333333333,TRUE,TRUE
9133,control,2026-06-01,4,29.8,0.75,4,29.75,0.75,TRUE,TRUE
9134,control,2026-06-04,1,34,0,0,NA,NA,FALSE,TRUE
9135,control,2026-06-01,1,35,0,1,35,0,TRUE,TRUE
9136,control,2026-06-05,2,28,0.5,2,28,0.5,TRUE,TRUE
9137,control,2026-06-02,2,22,0,2,22,0,TRUE,TRUE
9138,control,2026-06-05,7,29.3,0.714,6,30.333333333333332,0.6666666666666666,TRUE,TRUE
9139,treatment,2026-06-02,6,60.5,0.667,6,60.5,0.6666666666666666,TRUE,TRUE
